Category,Rating,Rating Count,Installs,Free,Price,Minimum Android,Content Rating,Ad Supported,In App Purchases,Editors Choice,Name Length,Size in MB,App Age,Last Update Age
Social,4.6,11.0,1935.0,True,0.0,4,Teen,True,False,False,43.0,9.2,680.0,338.0
Education,4.2,8.0,1065.0,True,0.0,4,Everyone,False,False,False,4.0,3.5,1903.0,1903.0
Photography,3.0,25.0,13271.0,True,0.0,4,Everyone,True,False,False,44.0,7.5,679.0,679.0
Music & Audio,4.7,32.0,3721.0,True,0.0,4,Everyone,True,False,False,42.0,10.0,1311.0,233.0
Shopping,3.5,8.0,213.0,True,0.0,4,Everyone,False,False,False,17.0,1.4,1501.0,1495.0
Photography,3.3,6.0,517.0,True,0.0,5,Teen,True,False,False,27.0,12.0,1798.0,27.0
Lifestyle,3.2,64.0,11662.0,True,0.0,4,Everyone,False,False,False,26.0,4.4,2093.0,808.0
Maps & Navigation,4.5,42.0,5621.0,True,0.0,4,Everyone,False,False,False,12.0,12.0,1406.0,46.0
Communication,5.0,101.0,3171.0,True,0.0,4,Teen,False,False,False,23.0,31.0,361.0,91.0
Travel & Local,4.1,279.0,39070.0,True,0.0,7,Everyone,False,False,False,7.0,42.0,3130.0,29.0
Entertainment,4.4,224.0,25374.0,True,0.0,4,Everyone,True,False,False,7.0,6.0,2387.0,1310.0
Casual,3.7,49559.0,3818731.0,True,0.0,5,Everyone,True,True,False,27.0,117.0,3571.0,323.0
Entertainment,5.0,5.0,466.0,True,0.0,5,Everyone,True,False,False,10.0,51.0,671.0,132.0
Puzzle,5.0,10.0,61.0,True,0.0,4,Everyone,True,False,False,20.0,19.0,411.0,39.0
Maps & Navigation,4.5,12.0,946.0,True,0.0,4,Everyone,False,False,False,19.0,3.4,1183.0,1183.0
Books & Reference,2.8,8.0,8877.0,True,0.0,4,Everyone,True,False,False,33.0,5.5,1063.0,446.0
Health & Fitness,5.0,7.0,819.0,True,0.0,5,Everyone,False,False,False,10.0,3.4,917.0,652.0
Books & Reference,4.4,7.0,1235.0,True,0.0,4,Everyone,True,False,False,29.0,8.9,1084.0,77.0
Travel & Local,3.5,20.0,6534.0,True,0.0,4,Everyone,False,False,False,9.0,26.0,1357.0,735.0
Education,3.4,16.0,561.0,True,0.0,4,Everyone,False,False,False,35.0,7.0,1199.0,489.0
Photography,3.9,40.0,13117.0,True,0.0,4,Everyone,True,False,False,21.0,10.0,2163.0,691.0
Lifestyle,4.6,382.0,13055.0,True,0.0,5,Everyone,False,False,False,24.0,28.0,2030.0,33.0
Business,4.8,19.0,2040.0,True,0.0,5,Everyone,False,True,False,45.0,12.0,48.0,48.0
Education,4.1,17.0,2466.0,True,0.0,4,Everyone,False,False,False,13.0,1.6,1187.0,1187.0
Entertainment,3.7,192.0,39919.0,True,0.0,4,Everyone,True,False,False,13.0,4.8,1833.0,1833.0
Books & Reference,4.6,800.0,82259.0,True,0.0,4,Everyone,True,False,False,13.0,13.0,2972.0,117.0
Personalization,3.4,22.0,3379.0,True,0.0,4,Everyone,False,False,False,29.0,4.8,2246.0,2246.0
News & Magazines,3.7,13.0,613.0,True,0.0,8,Everyone,False,False,False,8.0,56.0,292.0,62.0
Lifestyle,4.5,28.0,3177.0,True,0.0,4,Everyone,True,False,False,11.0,13.0,1177.0,54.0
Productivity,4.7,49.0,1181.0,True,0.0,5,Everyone,False,False,False,20.0,30.0,1240.0,19.0
Educational,4.1,110.0,50908.0,True,0.0,4,Everyone,True,False,False,30.0,21.0,1306.0,1056.0
Music & Audio,4.6,34.0,12760.0,True,0.0,4,Everyone,False,False,False,47.0,23.0,839.0,582.0
Travel & Local,4.8,8.0,170.0,True,0.0,4,Everyone,False,False,False,9.0,30.0,508.0,148.0
Business,4.9,10.0,2646.0,True,0.0,4,Everyone,False,False,False,10.0,4.8,2874.0,175.0
Role Playing,3.1,7.0,420.0,True,0.0,4,Teen,False,False,False,12.0,8.0,867.0,639.0
Productivity,3.0,592.0,280288.0,True,0.0,4,Everyone,False,False,False,12.0,8.2,2310.0,578.0
Social,4.9,30.0,1429.0,True,0.0,4,Teen,False,False,False,8.0,7.4,3212.0,510.0
Tools,3.6,89.0,21461.0,True,0.0,4,Everyone,True,False,False,11.0,7.5,2381.0,1602.0
Tools,4.3,1327.0,97035.0,True,0.0,4,Everyone,False,False,False,17.0,24.0,2546.0,2161.0
Books & Reference,4.9,13.0,446.0,True,0.0,4,Everyone,False,False,False,11.0,3.8,1518.0,805.0
Action,3.6,191.0,13150.0,True,0.0,5,Teen,True,True,False,31.0,199.0,342.0,136.0
Education,4.1,24.0,20540.0,True,0.0,4,Everyone,True,False,False,23.0,9.6,668.0,64.0
Communication,4.4,5.0,209.0,True,0.0,4,Teen,False,False,False,15.0,1.5,295.0,295.0
Entertainment,4.6,557.0,65483.0,True,0.0,4,Teen,False,False,False,23.0,44.0,1724.0,162.0
Educational,3.8,514.0,323507.0,True,0.0,4,Everyone,True,False,False,29.0,12.0,3483.0,176.0
Music & Audio,4.9,23.0,445.0,True,0.0,4,Everyone,True,False,False,37.0,49.0,1162.0,1161.0
Lifestyle,4.9,189.0,7016.0,True,0.0,4,Everyone,False,False,False,21.0,43.0,2283.0,1481.0
Personalization,3.7,19.0,4145.0,True,0.0,3,Everyone,False,False,False,8.0,1.2,392.0,392.0
Sports,4.8,28.0,1572.0,True,0.0,5,Everyone,False,False,False,6.0,24.0,2827.0,46.0
Health & Fitness,4.5,4359.0,854788.0,True,0.0,4,Everyone,True,True,False,15.0,9.5,1339.0,253.0
Casual,4.9,16.0,88.0,True,0.0,4,Everyone,True,False,False,13.0,30.0,438.0,428.0
Tools,2.2,6.0,749.0,True,0.0,7,Everyone,False,True,False,12.0,6.7,993.0,546.0
Books & Reference,4.6,7.0,4885.0,True,0.0,4,Everyone,True,False,False,22.0,2.9,1322.0,1321.0
Books & Reference,5.0,27.0,1209.0,True,0.0,4,Everyone,True,False,False,20.0,6.8,217.0,61.0
Business,3.8,5.0,211.0,True,0.0,5,Everyone,False,False,False,10.0,22.0,520.0,17.0
News & Magazines,3.5,28.0,14365.0,True,0.0,4,Everyone,False,False,False,18.0,32.0,1524.0,1055.0
Books & Reference,4.6,493.0,60560.0,True,0.0,4,Everyone,True,False,False,41.0,3.5,2351.0,984.0
Lifestyle,4.3,44.0,17471.0,True,0.0,4,Everyone,True,False,False,28.0,4.7,1616.0,820.0
Entertainment,3.6,1178.0,194250.0,True,0.0,4,Teen,True,False,False,13.0,7.6,195.0,157.0
Finance,4.4,9.0,246.0,True,0.0,4,Everyone,False,False,False,12.0,8.0,1405.0,510.0
Tools,3.0,25.0,5324.0,True,0.0,7,Everyone,False,False,False,13.0,33.0,854.0,288.0
Finance,4.7,6.0,93.0,True,0.0,4,Everyone,False,False,False,7.0,4.4,900.0,546.0
Action,4.1,11.0,222207.0,True,0.0,2,Teen,True,False,False,18.0,22.0,1453.0,994.0
Lifestyle,4.3,579.0,60422.0,True,0.0,4,Everyone,True,False,False,22.0,13.0,2361.0,985.0
Finance,3.9,35.0,3056.0,True,0.0,5,Everyone,False,False,False,13.0,8.9,2827.0,1170.0
Entertainment,4.6,344.0,28922.0,True,0.0,4,Everyone,True,False,False,12.0,8.3,3082.0,97.0
Tools,4.4,288.0,61441.0,True,0.0,5,Everyone,True,False,False,40.0,7.5,263.0,124.0
Photography,4.1,280.0,135699.0,True,0.0,4,Everyone,True,False,False,24.0,24.0,1943.0,534.0
Books & Reference,4.7,110.0,18217.0,True,0.0,4,Everyone,False,False,False,30.0,1.1,2050.0,2050.0
Business,4.3,12.0,314.0,True,0.0,2,Everyone,False,False,False,11.0,5.2,2541.0,1082.0
Music & Audio,4.8,5.0,768.0,True,0.0,4,Everyone,True,False,False,33.0,60.0,226.0,226.0
Trivia,4.3,306.0,8742.0,True,0.0,4,Everyone,True,False,False,20.0,51.0,521.0,422.0
Entertainment,5.0,16.0,424.0,True,0.0,5,Everyone,True,False,False,9.0,6.5,562.0,144.0
Business,3.8,5.0,3586.0,True,0.0,4,Everyone,True,False,False,10.0,9.0,76.0,2.0
Simulation,4.3,137.0,12923.0,True,0.0,4,Everyone,False,False,False,34.0,4.2,1322.0,1136.0
Books & Reference,4.5,24.0,10293.0,True,0.0,4,Teen,True,True,False,26.0,8.2,1914.0,682.0
Music & Audio,3.8,75.0,13198.0,True,0.0,4,Everyone,True,False,False,49.0,46.0,356.0,356.0
Tools,4.7,12.0,2697.0,True,0.0,4,Everyone,True,False,False,48.0,7.1,725.0,34.0
Shopping,5.0,27.0,175.0,True,0.0,4,Everyone,False,False,False,35.0,5.0,461.0,451.0
Productivity,3.6,30.0,11557.0,True,0.0,4,Everyone,True,False,False,18.0,8.2,975.0,975.0
Arcade,3.3,19.0,2543.0,True,0.0,5,Everyone,True,False,False,7.0,26.0,137.0,137.0
Books & Reference,3.5,20.0,1010.0,True,0.0,5,Everyone 10+,True,False,False,35.0,16.0,959.0,162.0
Business,4.9,8.0,4027.0,True,0.0,4,Everyone,True,False,False,15.0,1.7,169.0,168.0
Tools,2.4,23.0,20922.0,True,0.0,5,Everyone,True,False,False,12.0,5.2,32.0,32.0
Arcade,4.3,15.0,900.0,True,0.0,4,Everyone,False,False,False,29.0,6.3,2386.0,2011.0
Entertainment,4.0,432.0,49046.0,True,0.0,5,Teen,True,False,False,28.0,9.5,2375.0,190.0
Music & Audio,4.5,64.0,17865.0,True,0.0,4,Everyone,True,False,False,43.0,70.0,781.0,222.0
Photography,4.4,24.0,7932.0,True,0.0,4,Everyone,True,False,False,40.0,8.7,1301.0,1301.0
Simulation,2.3,149.0,13547.0,True,0.0,4,Everyone,True,False,False,33.0,57.0,497.0,497.0
Music & Audio,4.2,36.0,3368.0,True,0.0,4,Mature 17+,True,False,False,27.0,66.0,238.0,237.0
Entertainment,3.5,42.0,11681.0,True,0.0,4,Everyone,True,False,False,28.0,3.4,2097.0,2045.0
Music & Audio,4.8,5.0,609.0,True,0.0,4,Everyone,False,False,False,18.0,14.0,220.0,220.0
Music & Audio,4.1,12.0,5001.0,True,0.0,4,Everyone,True,False,False,19.0,11.0,150.0,126.0
Education,3.9,11.0,456.0,True,0.0,5,Everyone,False,False,False,13.0,7.3,614.0,614.0
Business,3.3,9.0,2059.0,True,0.0,4,Everyone,False,False,False,12.0,1.0,1722.0,1722.0
Music & Audio,3.8,8.0,339.0,True,0.0,4,Teen,True,False,False,42.0,6.4,608.0,262.0
Business,3.9,87.0,14597.0,True,0.0,4,Everyone,False,False,False,30.0,9.5,1763.0,54.0
Finance,4.6,26.0,3726.0,True,0.0,6,Everyone,False,False,False,30.0,9.6,3002.0,48.0
Books & Reference,2.8,8.0,2588.0,True,0.0,4,Everyone,True,False,False,26.0,13.0,1854.0,1239.0
Food & Drink,2.4,12.0,580.0,True,0.0,4,Everyone,False,False,False,33.0,1.8,1175.0,1175.0
Education,4.7,7035.0,119300.0,True,0.0,4,Everyone,True,True,False,48.0,42.0,1202.0,12.0
Productivity,5.0,21.0,155.0,True,0.0,4,Everyone,False,False,False,12.0,4.1,476.0,420.0
Social,3.0,41.0,3034.0,True,0.0,4,Mature 17+,False,False,False,26.0,30.0,179.0,155.0
Personalization,4.6,9.0,2567.0,True,0.0,4,Everyone,True,False,False,21.0,7.0,324.0,324.0
Music & Audio,5.0,10.0,2299.0,True,0.0,5,Everyone 10+,True,False,False,46.0,26.0,1468.0,18.0
Books & Reference,3.4,8.0,24671.0,True,0.0,4,Everyone,True,True,False,15.0,12.0,1046.0,591.0
Tools,4.2,151.0,55803.0,True,0.0,4,Everyone,True,True,False,22.0,6.2,824.0,707.0
Personalization,4.3,81.0,3002.0,False,1.99,1,Everyone,False,False,False,22.0,1.6,1549.0,251.0
Tools,4.2,60.0,40796.0,True,0.0,4,Everyone,True,False,False,17.0,2.0,2056.0,987.0
Personalization,4.3,481.0,57465.0,True,0.0,2,Everyone,True,False,False,30.0,1.5,2177.0,2176.0
Education,2.4,61.0,12790.0,True,0.0,4,Everyone,True,False,False,42.0,3.3,522.0,521.0
Action,3.6,344.0,25767.0,True,0.0,2,Everyone,True,False,False,8.0,33.0,2010.0,1977.0
Travel & Local,4.3,317.0,16507.0,True,0.0,4,Everyone,False,False,False,18.0,16.0,1567.0,74.0
Adventure,5.0,5.0,501.0,True,0.0,4,Everyone,False,False,False,16.0,15.0,755.0,385.0
Card,4.2,27637.0,165934.0,True,0.0,4,Everyone 10+,False,True,False,18.0,94.0,2958.0,237.0
Productivity,3.8,15.0,1883.0,True,0.0,4,Everyone,False,False,False,6.0,23.0,672.0,88.0
Simulation,3.9,1195.0,390266.0,True,0.0,4,Everyone,True,True,False,49.0,53.0,1098.0,1098.0
Education,3.5,185.0,12581.0,True,0.0,6,Everyone,False,False,False,32.0,9.2,287.0,277.0
Communication,4.2,42.0,8271.0,True,0.0,4,Teen,True,False,False,46.0,3.2,106.0,106.0
Books & Reference,4.7,24.0,3437.0,True,0.0,4,Everyone,True,False,False,38.0,7.6,1254.0,942.0
Dating,4.7,2486.0,86924.0,True,0.0,4,Mature 17+,False,True,False,50.0,28.0,387.0,20.0
Personalization,4.6,685.0,107097.0,True,0.0,4,Everyone,True,False,False,20.0,22.0,609.0,3.0
Finance,4.5,11.0,548.0,True,0.0,6,Everyone,False,False,False,10.0,25.0,705.0,20.0
Lifestyle,4.4,4850.0,122452.0,True,0.0,5,Mature 17+,True,True,False,50.0,59.0,278.0,185.0
Tools,4.3,6.0,447.0,True,0.0,4,Everyone,False,False,False,9.0,6.0,561.0,285.0
Education,4.8,212.0,26043.0,True,0.0,4,Everyone,False,False,False,8.0,15.0,1667.0,888.0
Education,5.0,62.0,701.0,True,0.0,4,Everyone,True,False,False,12.0,37.0,378.0,4.0
Music & Audio,4.1,20.0,4112.0,True,0.0,4,Everyone,True,False,False,23.0,4.6,832.0,536.0
Education,4.9,75.0,442.0,True,0.0,4,Everyone,False,False,False,19.0,37.0,240.0,4.0
Books & Reference,4.8,5.0,216.0,True,0.0,4,Everyone,True,False,False,17.0,9.0,394.0,393.0
Entertainment,4.6,273.0,13793.0,True,0.0,5,Everyone,True,False,False,13.0,8.5,2281.0,166.0
Education,4.1,45.0,9526.0,True,0.0,5,Everyone,True,False,False,18.0,24.0,1406.0,1225.0
Education,4.7,65.0,11686.0,True,0.0,2,Everyone,False,False,False,31.0,3.3,1254.0,291.0
Lifestyle,4.2,43.0,9905.0,True,0.0,3,Everyone,False,False,False,10.0,1.5,2128.0,2128.0
Social,3.9,15.0,2017.0,True,0.0,4,Teen,True,False,False,24.0,22.0,930.0,691.0
Simulation,2.2,19.0,3487.0,True,0.0,2,Everyone,True,False,False,27.0,33.0,1269.0,1268.0
Art & Design,1.0,8.0,1688.0,True,0.0,2,Everyone,True,False,False,20.0,4.4,1125.0,564.0
Sports,4.0,16.0,2423.0,True,0.0,4,Everyone 10+,True,False,False,11.0,6.8,2098.0,603.0
Food & Drink,3.2,194.0,59884.0,True,0.0,4,Everyone,True,False,False,16.0,9.4,2065.0,274.0
Music & Audio,3.8,33.0,4475.0,True,0.0,4,Teen,True,False,False,23.0,19.0,932.0,300.0
Music & Audio,4.5,13.0,373.0,True,0.0,4,Everyone,True,False,False,17.0,8.8,1740.0,665.0
Food & Drink,4.6,38.0,2284.0,True,0.0,5,Everyone,True,False,False,33.0,8.8,203.0,76.0
Lifestyle,4.8,5.0,752.0,True,0.0,6,Everyone,False,False,False,29.0,4.6,1439.0,685.0
Tools,3.8,18.0,2151.0,True,0.0,2,Everyone,True,False,False,25.0,14.0,2445.0,1900.0
Puzzle,3.7,43.0,9812.0,True,0.0,4,Everyone 10+,True,False,False,15.0,20.0,2080.0,468.0
Music & Audio,5.0,5.0,123.0,True,0.0,2,Everyone,True,False,False,17.0,4.1,1259.0,1258.0
Dating,3.3,7.0,301.0,True,0.0,5,Mature 17+,False,True,False,9.0,53.0,471.0,14.0
Photography,3.4,1130.0,97318.0,True,0.0,4,Everyone,True,False,False,43.0,9.7,633.0,222.0
Books & Reference,3.7,17.0,7652.0,True,0.0,2,Everyone,True,False,False,20.0,3.4,2281.0,2279.0
Puzzle,4.7,780.0,340037.0,True,0.0,4,Everyone,True,False,False,37.0,30.0,1316.0,986.0
Shopping,5.0,31.0,68.0,True,0.0,4,Everyone,False,False,False,21.0,33.0,412.0,368.0
Communication,4.1,201.0,16482.0,True,0.0,5,Everyone,False,False,False,9.0,45.0,585.0,390.0
Productivity,4.4,76.0,2524.0,True,0.0,4,Everyone,False,False,False,12.0,8.9,1783.0,364.0
Puzzle,4.4,18968.0,1044566.0,True,0.0,4,Everyone,True,True,False,11.0,25.0,2147.0,8.0
News & Magazines,4.4,234.0,66819.0,True,0.0,4,Everyone,True,False,False,10.0,15.0,2011.0,1123.0
Events,5.0,6.0,33.0,True,0.0,4,Everyone,True,False,False,14.0,3.8,807.0,506.0
Personalization,4.9,8.0,1162.0,True,0.0,4,Everyone,True,False,False,10.0,11.0,1894.0,439.0
Books & Reference,4.3,686.0,147474.0,True,0.0,2,Teen,True,False,False,48.0,8.4,2380.0,204.0
Travel & Local,3.9,22.0,1886.0,True,0.0,7,Everyone,False,False,False,26.0,9.0,703.0,130.0
Tools,3.2,26.0,3858.0,True,0.0,3,Everyone,False,False,False,10.0,0.0625,1543.0,1473.0
Personalization,4.2,38.0,4359.0,True,0.0,4,Everyone,True,False,False,20.0,20.0,1062.0,260.0
Tools,3.1,1888.0,440654.0,True,0.0,4,Everyone,False,False,False,29.0,6.1,1989.0,114.0
Productivity,4.8,236.0,3580.0,True,0.0,4,Everyone,True,False,False,46.0,2.2,502.0,84.0
Education,4.2,34.0,2766.0,True,0.0,2,Everyone,True,False,False,23.0,6.9,1845.0,1773.0
Photography,1.6,489.0,69313.0,True,0.0,4,Everyone,True,False,False,45.0,2.9,1329.0,1329.0
Photography,3.9,71.0,26589.0,True,0.0,4,Everyone,True,False,False,50.0,21.0,301.0,301.0
Entertainment,1.7,31.0,1984.0,True,0.0,4,Everyone,True,False,False,25.0,2.8,1253.0,1253.0
Tools,4.0,5.0,1824.0,True,0.0,2,Everyone,False,False,False,11.0,8.9,1040.0,659.0
Entertainment,3.3,43.0,12313.0,True,0.0,6,Everyone,True,False,False,50.0,5.7,396.0,364.0
Education,4.4,60.0,5639.0,True,0.0,5,Everyone,False,False,False,50.0,3.7,1459.0,1262.0
Education,4.9,112.0,19602.0,True,0.0,4,Everyone,True,False,False,15.0,9.4,819.0,803.0
Personalization,5.0,6.0,141.0,True,0.0,4,Everyone,True,False,False,44.0,5.5,229.0,228.0
Books & Reference,4.4,41.0,14387.0,True,0.0,4,Everyone,True,False,False,34.0,2.1,1111.0,285.0
Education,4.2,53.0,1950.0,True,0.0,4,Everyone,False,True,False,23.0,6.3,2270.0,1297.0
Shopping,3.0,8.0,1309.0,True,0.0,5,Everyone,False,False,False,19.0,3.3,340.0,330.0
Business,4.2,83.0,6108.0,True,0.0,4,Everyone,False,False,False,6.0,2.8,2547.0,5.0
Productivity,3.3,53.0,2231.0,False,0.99,4,Everyone,False,False,False,23.0,0.0703125,2827.0,2813.0
Finance,4.2,12.0,1778.0,True,0.0,5,Everyone,False,False,False,13.0,2.0,724.0,452.0
Education,3.2,18.0,1979.0,True,0.0,4,Everyone,True,False,False,49.0,16.0,87.0,41.0
Music & Audio,3.6,44.0,23134.0,True,0.0,4,Everyone,True,False,False,20.0,16.0,2296.0,563.0
Board,4.1,548.0,36531.0,True,0.0,4,Everyone,False,True,False,34.0,89.0,1086.0,946.0
Adventure,2.9,44.0,3627.0,True,0.0,4,Teen,True,False,False,19.0,66.0,702.0,694.0
Tools,4.2,205.0,2463.0,False,0.99,4,Everyone,False,False,False,36.0,2.3,231.0,230.0
Communication,4.5,383569.0,35647522.0,True,0.0,4,Everyone,False,False,False,7.0,116.0,2436.0,6.0
Lifestyle,4.8,162.0,19053.0,True,0.0,4,Teen,True,False,False,10.0,6.8,2412.0,281.0
Lifestyle,4.7,18.0,2763.0,True,0.0,4,Everyone,False,False,False,13.0,12.0,2539.0,1243.0
Tools,3.0,11.0,3272.0,True,0.0,3,Everyone,True,False,False,13.0,6.7,2581.0,1554.0
Arcade,5.0,7.0,29.0,True,0.0,4,Everyone,True,False,False,12.0,16.0,814.0,124.0
Entertainment,4.6,12.0,429.0,True,0.0,4,Everyone,True,False,False,13.0,1.2,306.0,306.0
Education,4.1,19.0,3677.0,True,0.0,4,Everyone,False,False,False,33.0,15.0,586.0,28.0
Music & Audio,4.6,11.0,440.0,True,0.0,4,Teen,False,False,False,12.0,6.0,439.0,439.0
Photography,5.0,11.0,54.0,True,0.0,4,Everyone,True,False,False,32.0,20.0,921.0,598.0
Tools,3.0,10.0,1653.0,True,0.0,4,Everyone,False,False,False,12.0,1.4,2000.0,2000.0
House & Home,3.7,1549.0,850228.0,True,0.0,4,Teen,True,True,False,44.0,52.0,547.0,1.0
Personalization,3.9,1569.0,197192.0,True,0.0,4,Everyone,True,False,False,20.0,6.5,1966.0,908.0
Personalization,4.8,5.0,719.0,True,0.0,4,Everyone,True,False,False,21.0,17.0,84.0,84.0
Travel & Local,4.3,13.0,10772.0,True,0.0,4,Everyone,False,False,False,12.0,2.6,1327.0,796.0
Books & Reference,4.9,15.0,5186.0,True,0.0,5,Everyone,True,False,False,12.0,28.0,230.0,98.0
Books & Reference,4.8,4467.0,153918.0,True,0.0,4,Everyone,False,False,False,27.0,3.8,2972.0,44.0
Education,5.0,9.0,85.0,True,0.0,4,Everyone,True,False,False,19.0,12.0,575.0,567.0
Productivity,3.5,553.0,2687337.0,True,0.0,4,Everyone,True,False,False,13.0,4.4,1942.0,1714.0
Music & Audio,4.7,6.0,1779.0,True,0.0,4,Everyone,True,False,False,49.0,32.0,962.0,857.0
Lifestyle,2.9,26.0,8966.0,True,0.0,4,Everyone,True,False,False,12.0,2.6,2698.0,1969.0
Photography,4.0,16.0,1956.0,True,0.0,4,Everyone,True,False,False,36.0,6.6,894.0,894.0
Education,4.8,89.0,30091.0,True,0.0,4,Everyone,False,False,False,29.0,66.0,1078.0,455.0
Photography,3.4,537.0,226236.0,True,0.0,4,Teen,True,False,False,48.0,16.0,964.0,144.0
Photography,2.8,37561.0,5428934.0,True,0.0,4,Everyone,False,False,False,24.0,22.0,3101.0,1078.0
Tools,2.8,109.0,30519.0,True,0.0,5,Everyone,True,False,False,13.0,3.5,864.0,405.0
Books & Reference,2.8,5.0,1000.0,True,0.0,4,Everyone,False,False,False,50.0,8.4,379.0,379.0
Health & Fitness,4.7,20.0,2626.0,True,0.0,6,Everyone,False,False,False,11.0,59.0,2339.0,50.0
Books & Reference,4.8,6.0,1779.0,True,0.0,5,Everyone,True,True,False,50.0,7.7,826.0,29.0
Finance,4.8,341.0,6860.0,True,0.0,6,Everyone,False,False,False,27.0,26.0,1750.0,40.0
Business,3.2,61.0,6808.0,True,0.0,4,Everyone,False,False,False,11.0,44.0,890.0,14.0
Education,4.2,40.0,1816.0,True,0.0,4,Everyone,False,False,False,39.0,5.7,498.0,136.0
Personalization,4.3,3101.0,608295.0,True,0.0,4,Everyone,True,False,False,29.0,7.9,1618.0,902.0
Education,3.8,43.0,1786.0,True,0.0,4,Everyone,False,False,False,21.0,6.0,760.0,664.0
Entertainment,3.8,119.0,13740.0,True,0.0,5,Teen,True,False,False,50.0,9.8,152.0,14.0
Education,4.6,16.0,3705.0,True,0.0,4,Everyone,True,False,False,41.0,3.0,1638.0,1158.0
Tools,4.2,7419.0,507790.0,True,0.0,4,Everyone,True,False,False,17.0,3.5,1621.0,4.0
Arcade,4.4,7.0,1580.0,True,0.0,4,Everyone,True,True,False,18.0,9.9,301.0,291.0
Adventure,3.6,12367.0,2170820.0,True,0.0,5,Everyone 10+,True,True,False,14.0,100.0,310.0,98.0
Shopping,5.0,25.0,67.0,True,0.0,4,Everyone,False,False,False,47.0,1.5,206.0,206.0
Education,4.7,15.0,325.0,True,0.0,5,Everyone,False,False,False,10.0,24.0,330.0,111.0
Tools,4.6,5.0,2972.0,True,0.0,4,Everyone,False,False,False,15.0,15.0,1228.0,613.0
Shopping,5.0,8.0,74.0,True,0.0,4,Everyone,False,False,False,7.0,11.0,285.0,278.0
Travel & Local,5.0,7.0,47.0,True,0.0,5,Everyone,False,False,False,17.0,30.0,136.0,81.0
Puzzle,3.7,6.0,4648.0,True,0.0,1,Everyone,True,False,False,23.0,3.2,2431.0,2430.0
Maps & Navigation,4.6,44036.0,1664525.0,True,0.0,5,Everyone,False,False,False,37.0,11.0,2084.0,22.0
Puzzle,4.5,15.0,1867.0,True,0.0,4,Everyone,True,False,False,20.0,9.6,1463.0,776.0
Lifestyle,4.0,5.0,342.0,True,0.0,5,Everyone,True,False,False,23.0,58.0,2182.0,42.0
Medical,4.5,28.0,5243.0,True,0.0,4,Everyone,False,False,False,8.0,12.0,123.0,5.0
Tools,4.5,17130.0,820680.0,True,0.0,4,Everyone,True,True,False,46.0,16.0,361.0,21.0
Trivia,4.2,18.0,889.0,True,0.0,5,Teen,True,False,False,4.0,32.0,488.0,269.0
Lifestyle,4.6,102.0,103441.0,True,0.0,4,Everyone,True,False,False,46.0,7.8,1601.0,23.0
News & Magazines,3.7,285.0,59499.0,True,0.0,4,Everyone 10+,True,True,False,12.0,13.0,2401.0,915.0
News & Magazines,3.7,9.0,4346.0,True,0.0,4,Everyone,True,True,False,17.0,16.0,1782.0,827.0
Lifestyle,5.0,6.0,223.0,True,0.0,4,Everyone,False,False,False,27.0,9.9,1594.0,748.0
Health & Fitness,4.1,10.0,1368.0,True,0.0,5,Everyone,False,True,False,8.0,9.9,186.0,127.0
Casual,4.4,527.0,38064.0,True,0.0,4,Everyone,True,True,False,20.0,29.0,1170.0,1160.0
Personalization,4.2,123.0,9470.0,True,0.0,4,Everyone,True,True,False,14.0,7.7,1854.0,972.0
Business,4.6,61.0,19193.0,True,0.0,4,Everyone,True,False,False,14.0,7.9,887.0,532.0
News & Magazines,3.6,34.0,2910.0,True,0.0,5,Everyone,True,False,False,12.0,3.0,617.0,602.0
Lifestyle,3.4,5.0,1751.0,True,0.0,2,Everyone,True,False,False,21.0,3.8,1154.0,1154.0
Personalization,4.7,1075.0,71366.0,True,0.0,4,Everyone,True,False,False,22.0,7.0,2701.0,775.0
Word,5.0,9.0,555.0,True,0.0,4,Everyone,True,False,False,19.0,18.0,57.0,31.0
Lifestyle,3.6,21.0,11291.0,True,0.0,2,Everyone,True,False,False,19.0,4.8,1877.0,459.0
Arcade,3.5,24.0,3510.0,True,0.0,4,Everyone,False,False,False,26.0,28.0,753.0,257.0
Education,4.2,552.0,214167.0,True,0.0,4,Mature 17+,True,False,False,38.0,2.7,1093.0,990.0
Books & Reference,4.8,5.0,165.0,True,0.0,4,Everyone,True,False,False,32.0,8.0,770.0,770.0
Business,5.0,8.0,465.0,True,0.0,4,Everyone,False,False,False,30.0,2.6,1328.0,720.0
Tools,3.3,301.0,65613.0,True,0.0,5,Everyone,True,False,False,47.0,25.0,385.0,226.0
Shopping,4.3,6.0,1012.0,True,0.0,4,Everyone,False,False,False,20.0,2.4,1032.0,1032.0
Arcade,4.3,15.0,523.0,False,1.99,2,Everyone,False,False,False,38.0,6.6,1258.0,1100.0
Shopping,5.0,15.0,39.0,True,0.0,5,Everyone,False,False,False,25.0,7.2,231.0,231.0
Sports,3.8,158.0,43129.0,True,0.0,4,Teen,True,False,False,45.0,5.4,1364.0,953.0
Personalization,4.3,6.0,1475.0,True,0.0,4,Everyone,True,False,False,30.0,9.6,1354.0,978.0
Tools,4.3,579.0,7809.0,True,0.0,4,Everyone,False,False,False,9.0,6.1,1730.0,444.0
Tools,4.3,93.0,22752.0,True,0.0,4,Everyone,True,False,False,9.0,1.9,2344.0,1093.0
